label,comment
1,Từ khi đặt hàng mình cứ lo lắng mãi về chất lượng Nhưng sáng nay nhận hàng thì mình vô cùng tin tưởng Tiki Hàng chất lượng  đóng gói kỹ càng Nói chung rất tuyệt vời  
1,Hàng đặt hôm nay là có trong hôm sau luôn  đóng gói cẩn thận và đầy đủ ạ Mình test hàng ổn lắm  ko biết về lâu dài thì độ bền như thế nào thôi Cám ơn Tiki nhé
1,Máy đánh trứng gọn  nhẹ Máy có 5 chế độ: khi đánh ở mức 5  máy bị rung nhiều Mình mua với mức giá sale 438k Giao hàng đúng hẹn  rất nhanh chóng Các bạn nào đang tập tành làm bánh thì đây là lựa chọn phù hợp
1,Về chức năng thì ổn nhưng nếu bạn nào muốn mua về làm nhiều thì nên suy nghĩ dòng máy đắt tiền hơn Máy có chất lượng vỏ không tốt lắm khe hút gió khá mở nên khi đánh bột khô dễ bị lọt bụi  
1,Mình làm vài khay bánh trong gia đình thì ok Máy có mức độ mạnh nhẹ rõ ràng Mình dùng tikinow  ngủ trưa một giấc là có máy rồi Máy đẹp  dùng tốt Đóng gói chắc chắn  giao hàng nhanh Nice
1,đôi giày hơi chật Nhưng cũng vừa mát có ai cũng nên mua một đôi giày để đi chơi Tiki giao hàng đứng sớm hơn thời hạn không dễ nhiệt tình chăm sóc da lợn địa chỉ mình được kêu địa chỉ mới anh ấy cũng dẫn giao cho mình mình làm Super Đúng thật là cực
1,hàng giao đúng như như hình chất lượng thì chưa thử  nhưng giầy mới mà lại có mấy vết mực và bẩn ở mép dầy mk không ưng mấy vết đấy cho lm còn lại thì đẹp mà đóng gói thì còn hơi qua loa cần đóng gói kĩ hơn
1,Đóng gói chắc chắn  an toàn  hàng y như hình đúng size  đẹp  nói chung là rất ưng ý  nhân viên giao hàng nhiệt tình cởi mở và thân thiện
1,Hàng đẹp như hình  chất lượng tốt hơn mình nghĩ  giao nhanh   mà đóng góp kĩ quá mở ra xem hàng cả buổi mới được
0,giầy giao hàng quá chậm so với dự kiến thái độ của người giao hàng không đúng mực với khách hàng cần khắc phục hoặc thay người khác
0,tôi đặt size 43 nhưng lại giao size 41  giờ đổi trả như nào ạ
1,E nhận đc giày r ạ giày rất đẹp y như trong hình và e rất hài lòng về sản phẩm bên shop ạ
1,Dù biết trắng xanh tuỳ đợt xưởng ra nhưg mình vẫn thích màu trắng hơn Mà ko may nhận đx màu xanh Hic Nhưg khẩu trang dày dặn Có vẻ hơi to so vs mặt mình Ko ôm khít mặt lắm
0,Shop làm ăn mất uy tín  đăng bài khẩu trang quyền anh  xong giao 2 hộp loại j ko pit  chất liệu xấu về hộp vỡ tè le ko ra sao cả mua shopee nhìu lần đầu bị lừa thế nay
0,Hàng giao khá lâu và hộp bị móp méo Chất lượng tạm  
1,Đóng gói sản phẩm sơ sài về hộp bị móp méo nhiều Còn sản phẩm được so với giá cả hiện nay  
1,Hàng đẹp chất lượng  shop phục vụ nhiệt tình chu đáo  sẽ ủng hộ shop lâu dài nhennn
1,Mua trắng nhưng hết nên đổi sang đen  Chất lượng ok so vơid giá
1,Đồng hộ đẹp  nhưng dây dài hơn tay mình nhiều  
0,Đóng góp đẹp nhưng ko hài lòng về sản phẩm  đồng hồ bị vỡ một viên đá  mong shop bán hàng có tâm  và kiểm tra kỹ về sản phẩm trước khi giao hàng
0,Quá mỏng  đúng là tiền nào của đó
0,Đặt màu ghi đậm mà giao màu tím than chán
0,Chỉ thừa nhiều Màu sắc ở ngoài ko giống trên ảnh Chống tia uv thật ko thì ko biết  
0,Đã ib shop giao hai màu khác nhau nhưng shop vẫn giao một màu
1,Tiền nào của nấy Áo mỏng 1 lớp chất ko mát cho lắm nhưng thôi dùng tạm được Giao hàng nhanh  hàng Việt Nam này ko thể xuất được chỉ bán tại Việt Nam thôi Fake uniqlo Việt Nam Hàng gia công bán ở chợ hợp lắm
1,Áo mỏng Thừa chỉ nhiều Màu đen nhìn hơi kinh Mua tạm mặc rồi tìm loại khác 99k ko đòi hỏi nhiều dc
0,2 túi trong thì 1 túi bị hở
1,Áo bị tẩy xoá sz  chất vải thì ok Nhưng áo sz M xong lại sửa thành L mad mình đặt sz Mặc dài thùng thình
1,Chất khá ổn Mọi người hãy yên tâm mua nhé
1,Hơi mất thời gian giao hàng  sản phẩm tốt
1,Chất lượng rất ổn  có vài chỗ bị lỗi chỉ nhưng so với giá mua thì ko phàn nàn gì Shop giao hàng rất nhanh
1,Phù hợp giá tiền
1,Ổn  nhầm size nhưng đâm ra lại vừa Chúc shop làm ăn tốt  
0,Yêu cầu đổi do tivi bể màn hình
0,thật không thể tin được  lazada mall lại bán hàng gian dối vậy  trong quảng cáo là One remote nhưng lại là remote thường  có km tặng vali nhưng không nhận được  
0,Màn đẹp  màn hay phát tiếng lách cách rất to Mong được trả hàng hoàn tiền
0,Thiếu one remote nhờ lazada gởi lại với kích hoạt bảo hành
0,tôi mua ti vi 49in màn hình cong không cho xem hàng khui hàng ra màn hình bể vỡ  thật thất vọng với la zada
0,shop phục vụ kém nhắn bao tin mà ko thèm xem ko thèm trả lời quảng cáo sản phẩm là có one remote nhưng khi nhận lại là remote thường quảng cáo được tặng vali khi mua mà khi nhận hàng cũng ko có luôn
0,Tv bị lỗi màn hình  yêu cầu đổi tv khác và kích hoạt bảo hành
0,trong quảng cáo là có kèm 1 cái one remote  tuy nhiên khi giao hàng chỉ có 1 cái remote bình thường
0,Tôi không nhận được quà tặng vali như quảng cáo
0,Đk one remod khi mua kèm sp không thấy   đề nghị Lazada trả lời ngay giúp tôi
0,k thấy quà tặng kèm theo ( nồi lẩu elmith) cần hỗ trợ kích hoạt bảo hành nhà bán hàng giải quyết dùm mình  
0,Giao hàng tới nhưng không cho kiểm hàng  không được mở ra luôn  nếu vỡ hay hỏng gì thì kêu ai Không hỗ trợ lắp đặt gì hết  bê đồ vào cho khách cũng không giúp Đúng là mua đồ giảm giá  phục vụ quá tệ  
0,Tivi hớp túi tiền nhưng sao lại kèm với cái remoute cùi bắp vậy  đổi cho mình cái one remoute bạn và kích hoạt bảo hành giúp luôn
0,Ti vi đẹp nhưng vận chuyển hàng không đúng địa chỉ cần giao  địa chỉ nhà ơ hải phòng thì lại chuyển về hà nội
0,Mình mới nhận được tivi   sao đăng có đồ điều khiển tivi One Remote nhưng khi nhận lại là remote thường  Mong giải quyết vấn đề này giúp ạ Thanks
0,Lúc mua chương trình có tặng nồi lẩu nhưng nhận hàng không có Shop kiểm tra dùm
0,Tôi đã nhận được hàng Nhưng không nhận được vali Đề nghị Shop hồi đáp cụ thể lý do    
1,Sản phẩm ổn  đóng gói kỹ
0,Mình đã nhận được hàng Nhân viên giao hàng nhiệt tình và nhanh chóng Tuy nhiên khi giao hàng mình vẫn chưa nhận được điều khiển One remote như quảng cáo  
0,Giao hàng nhanh Tốt Nhưng tôi chưa thấy kích hoạt bảo hành cho tôi Lazada vui lòng kích hoạt bảo hành giúp tôi và liên lạc với tôi sớm Cảm ơn 
0,Còn chưa mở ra xem Mọi lần đóng 2 miếng xốp  lần này có 1 miếng k chắc chắn lắm
0,Sản phẩm ok chính hãng  không có quà tặng kèm theo như quảng cáo 
0,Tivi xem khá oke  quà tặng thì sau 2 tuần chờ đợi đã gửi tới mình 
0,Sản phẩm tốt nhưng không hỗ trợ giọng nói nên hơi chán
0,vận chuyển chậm  ko liên hệ được tổng đài vận chuyển
0,TV đẹp  ok nhưng ko nhận đươc vali Hết hàng tặng vali hay sao bạn ?
0,cskh hỗ trợ nhiệt tình Ko có remote smart Chỉ có remote thường
1,Hàng chátơlương tốt  đã mua và kiểm chứng nhiều lần rồi nhe các bạn  đặc biệt là Store uy tín nhé
1,Mình nhận hàng thấy OK Kích hoạt ĐT thế nào nhờ shop hướng dẫn tý Chất lựơng thì đồ điện tử mấy hơn giỏi  
1,Shop giao hàng nhanh  đóng gói cẩn thận Sản phẩm mới 100-% nguyên đai nguyên kiện Đã kiểm tra không có lỗi Nhờ Shop đăng ký bảo hành giúp Cám ơn Shop
1,hàng chất lượng  đóng gõi kỹ  vận chuyển nhanh
1,Nhận ti vi chưa thấy lỗi lầm gì  chất lượng thì đợi thời gian trả lời Lazada kích hoạt bảo hành giúp mình nhé  
1,Tv hình thức đẹp  hình ảnh rõ nét  màu sắc tuyệt vời Vận chuyển nhanh  đóng gói chắc chắn Giá hợp lý  shop tư vấn nhiệt tình Nói chung là rất ưng ý  mọi người nên mua
1,mong shop kích hoạt bảo hành cho mình sản phẩm ok hàng chính hãng bên vận chuyển nhiệt tình nhà mình trong hẻm vẫn chuyển zô tận nhà tạm thời cho 5 sao coi thử chế độ bảo hành sao mong shop phản hồi sớm
1,Hàng chất lượng Giao hàng nhanh nhưng có cái điều khiển thì ko phải smart control ko giống trong quảng cáo  
1,too thấy bảo là one remote nhưng lại nhận đc remote thường tôi chưa đuợc kích hoạt bảo hành chất lượng tv tốt
1,Hàng chính hãng bảo hành điện tử ok Hài lòng về tivi Giao hàng rất lâu phản hồi liên tục về Laz cả chục ngày mới giao
1,Chất lượng sản phẩm thì Ok nhưng chất lượng dịch vụ thì quá tệ Rõ ràng là khi mua hàng có tặng kèm Vali nhung khi nhận hàng Khg thấy Vali  Có gửi mail 2 lần nhưng Khg thấy phản hồi Làm ăn gì kì vậy ???
1,Sản phẩm ok Đúng mẫu mã Có kèm khiển thông minh Giao hàng nhanh  
1,chất lượng tốt  tuy chưa biết kích hoạt avg đề nghị shop kích hoạt hộ bảo hành
1,Tivi hình ảnh đẹp  ấm thanh tốt  hơi nặng nên treo hơi vất vả Chưa nhận đc quà tặng vali  ko biết gửi sau hay sao ạ?
1,Tivi đẹp  đóng gói cẩn thận  Giao hàng nhanh Xem OK mỗi cái ko phải remote one  Shop kích hoạt bảo hành giúp mình nhé  Đã nhận đc luôn HD đỏ  Thanks shop
1,hàng chuẩn  giao nhanh  đã được kích hoạt bảo hành sau 3 ngày nhận hàng  
1,chất lượng như quảng cáo   nhờ shop đăng ký bảo hành giúp nhé  
1,Săn đc giá rẻ hàng cũng ok chưa thấy lỗi lầm gì oánh giá 4  5* có điều giao hàng nên có option giao giờ nào và kèm cài đặt nữa thì tốt hơn
1,Dong goi ky   da lap dat va dang xem thu  Se phan hoi neu co van de ve chat luong SP Noi chung la hai long va de nghi Lazada dang ky bao hang cho SP  
1,Vô cùng hài lòng về chất lượng Hình ảnh cực chất  làm đẹp luôn cả gian phòng Mua hôm sale giá cực tốt đúng là may mắn Tết này có tivi đẹp rồi cả nhà ơi  
1,Hàng chính hãng  giá rẻ  nhưng hướng dẫn sử dụng sơ Sài nên mấy ngày rồi mà chưa Tết hết tính năng của nó 
1,Điểm 10 cho shop Chúc shop ngày càng phát triển mạnh hơn Và 5 sao cho Lazada  Chúc cho lazada có thêm nhiều đối tác uy tín
1,tivi nói chung đẹp  thiết kế giao diện dễ sử dụng  kết nối điện thoại ok  loa nghe tuyệt vời  tiết là không có cổng audio ra 3  5mm  
1,Mình đã nhận được hàng rồi Chất lượng hình ảnh và âm thanh cực chất  mọi ng nên mua  
1,Hàng đóng gói kỹ  mình đã mở ra lắp đặt và sử dụng thấy OK Rất muốn biết nó có thể kết nối tìm kiếm giọng nói qua YouTube hay không
1,khâu đóng gói cũng như chất lượng sản phẩm tốt nhưng chỉ có cái remote chắc ko đúng nhưng vẫn cho năm sao
1,Tivi chính hãng đập thùng luôn  Xem 4k nét căng loa to nghe rất sướng  Màn hình cong nhìn sang trọng  Mua sale 9/9 giá hời có 11 triệu cả vận chuyển  Các bạn nên mua
1,Giao hàng chuẩn tivi chính hãng chất lượng tốt thất vọng vì ko có one remote và tivi cũng ko dùng được one remote luôn P/s: Mua tivi được hơn 10 ngày rồi nhưng chưa thấy Lâzda kích hoạt bảo hành  
1,hàng rất ok shop kích hoạt bảo hành cho mình luôn
1,Nhận hàng rất hài lòng sản phẩm đã được kích hoạt bảo hành đầy đủ remote thường chứ ko phải là One remote;đặt hàng hôm28/9 có vali du lịch tặng kèm nhưng khi giao hàng ko thấy có  Lazada check lại quà tặng giúp mình  Thank you lazada
1,Nhận hàng từ ngày 30/9 đã liên hệ để kích hoạt bh nhưng đến bây giờ kiểm tra vẫn ko có bh để nghị Lazada xem lại quy trình  
1,Giao hàng rất nhanh  chỉ 1/2 ngày là nhận hàng  Đẹp  giống mẫu  tốt Tuy nhiên remode thường không hiểu vì sao?
1,TV tốt lắm   
1,mình đã nhận được hàng Nhờ Lazada kích hoạt bảo hành giúp  
1,Tivi to đẹp  âm thanh ấm  sắc nét  Rất đáng tiền
1,Giao hàng nhanh nhưng Chưa thấy kích hoạt chế độ bảo hành một tuần rồi mà chưa thấy kích hoạt chế độ bảo hành Sao vay sốp
1,Tv chất lượng hình ảnh tốt Tuy nhiên remote không đúng như quảng cáo & vali khuyến mãi ko có Đề nghị lazada thông tin lại giúp
1,Sản phẩm rất tốt và chất lượng Hình ảnh âm thanh sắc nét Mỗi cái là trên app có nói là điều khiển tivi là chuột bay one remote Thế mà về lại là cái điều khiển phổ thông Vs ko thấy có cái vali nào đi kèm
1,san pham tot chat luong tuyet voi nhung kiem tra chua thay bao hanh dien tu mong shop som kich hoat bao hanh
1,Sp đúng với hình ảnh quảng cáo  giá hời  giao hàng rất nhanh Điểm trừ là ko có lắ cho khách hàng
1,Tivi rất OK mà chưa dc kích hoạt bảo hành
1,5sao shop kích hoạt bảo hành giúp em
1,Hài lòng sp Nhưng cửa hàng giúp mình kích hoạt bảo hành điện tử nhé Tks
1,Ngon quá
1,Quá tuyệt vời
1,đặt hàng tối 11  11 trưa ngày 12  11 đã nhận hàng sp rất tốt thấy yên tâm  cần hỗ trợ kích hoạt bảo hành
1,tôi đã nhận đc hàng nhờ shop kich hoạt bảo hành giùm
1,Đáng đồng tiền  nhờ kích hoạt bảo hành dùm  thank’s
1,Hàng chính hãng giá rẻ
1,Giao hàng nhanh   đóng hàng cẩn thận  Rất ok
1,Tv xem nét  đẹp giá hợp lý Giao hàng nhanh  
1,Chất lượng nha mn
1,hàng tốt  giá rẻ giao hàng nhanh  cho 5 sao
1,hàng chính hãng  mới  tốt  xứng đáng để mua về sử dụng
1,Ti vi hoạt động tốt  ưng ý Shop nhớ kích hoạt bảo hành giùm tôi máy này Thanks shop nhiều 
1,Hình ảnh đẹp  nhưng âm lượng nhỏ  remote k được nhạy
1,giao nhanh hang tot  bao hanh tu đong ha shop
1,hàng đẹp giá rẻ  tuy là hàng modem 2017 nhưng giá trị vấn đáng từng đồng
1,Sản phẩm tốt  giao hàng mau chóng  dịch vụ tốt
1,Có hài lòng
1,Chất lượng ok  chưa thấy vấn đề gì
1,giao hàng nhanh dịch vụ samsung tốt hi vọng nó bền  nói chung là rất hài lòng
1,Hàng chuẩn Ảnh đẹp  âm thanh hay
0,Hàng tệ quá
